canonical_smiles,molecule_chembl_id,pref_name,max_phase,molecule_type,first_approval
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,CHEMBL370143,PAROMOMYCIN,4,Small molecule,1969
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,CHEMBL176,BEKANAMYCIN,3,Small molecule,
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL1384,KANAMYCIN,4,Small molecule,1973
C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,CHEMBL197084,TROFINETIDE,4,Small molecule,2023
COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,CHEMBL197194,VIDOFLUDIMUS,3,Small molecule,
Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,CHEMBL198877,AUS-131,2,Small molecule,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,CHEMBL193482,ESTRIOL,4,Small molecule,2000
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,CHEMBL1387,NORETHYNODREL,4,Small molecule,1961
Oc1ccc(OCc2ccccc2)cc1,CHEMBL1388,MONOBENZONE,4,Small molecule,1952
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,CHEMBL1389,LEVONORGESTREL,4,Small molecule,1982
CCC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,CHEMBL196003,PROMEGESTONE,2,Small molecule,
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,CHEMBL1393,SPIRONOLACTONE,4,Small molecule,1960
CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,CHEMBL363392,MARALIXIBAT,4,Small molecule,2021
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1395,METHYLTESTOSTERONE,4,Small molecule,1973
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CHEMBL198362,RIVAROXABAN,4,Small molecule,2008
CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,CHEMBL363648,TAK-715,2,Small molecule,
CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,CHEMBL372764,PERIFOSINE,3,Small molecule,
C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,CHEMBL197672,EMRICASAN,2,Small molecule,
CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c2c1,CHEMBL197585,DATELLIPTIUM,2,Small molecule,
CO[C@H]1/C=C\\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\\C)[C@@H]1OC(N)=O)C2=O,CHEMBL383824,ALVESPIMYCIN,2,Small molecule,
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,CHEMBL194378,PSILOCYBIN,3,Small molecule,
Cc1onc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)CC(C)(C)C)c1C,CHEMBL383581,EDONENTAN,2,Small molecule,
NC(=O)C1CCCC2c3cc(Cl)ccc3NC12,CHEMBL382277,EX-527,2,Small molecule,
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,CHEMBL371064,BALICATIB,2,Small molecule,
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C4(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,CHEMBL382300,ORTATAXEL,2,Small molecule,
CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,CHEMBL382301,ATOSIBAN,4,Protein,2000
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,CHEMBL177,AMIKACIN,4,Small molecule,1981
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,CHEMBL370805,COCAINE,4,Small molecule,2017
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL219410,ZOTAROLIMUS,3,Small molecule,
O=C(N/N=C/c1ccccc1O)c1ccncc1,CHEMBL201761,SALINAZID,2,Small molecule,
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,CHEMBL1397,POSACONAZOLE,4,Small molecule,2005
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,CHEMBL372795,STREPTOMYCIN,4,Small molecule,1946
CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,CHEMBL200177,MK-0777,2,Small molecule,
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,CHEMBL200022,CLAFICAPAVIR,2,Small molecule,
CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,CHEMBL200102,PU-H71,2,Small molecule,
CC(C)(C)c1nc(N2CCN(CCCSc3nccc(O)n3)CC2)cc(C(F)(F)F)n1,CHEMBL439338,ABT-925,2,Small molecule,
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CHEMBL178,DAUNORUBICIN,4,Small molecule,1979
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CHEMBL1399,ANASTROZOLE,4,Small molecule,1995
O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],CHEMBL426113,TRIMEDOXIME BROMIDE,2,Small molecule,
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CHEMBL1401,NITAZOXANIDE,4,Small molecule,2002
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,CHEMBL201960,PYROVALERONE,4,Small molecule,
Cc1cccc(C)c1NC(=O)/N=C1\\CCCN1C,CHEMBL382769,XILOBAM,2,Small molecule,
CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O,CHEMBL203665,RELACATIB,2,Small molecule,
NCCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,CHEMBL203666,PIROXANTRONE,2,Small molecule,
COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,CHEMBL204656,ELVITEGRAVIR,4,Small molecule,2012
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,CHEMBL383322,RESIQUIMOD,2,Small molecule,
CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,CHEMBL203321,BRINCIDOFOVIR,4,Small molecule,2021
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,CHEMBL383634,GLIQUIDONE,2,Small molecule,
Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL204694,BEFETUPITANT,2,Small molecule,
Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,CHEMBL206834,BAFETINIB,2,Small molecule,
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CHEMBL1404,RANOLAZINE,4,Small molecule,2006
COc1ccc(CN2CCNCC2)c(OC)c1OC,CHEMBL203266,TRIMETAZIDINE,4,Small molecule,
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL206253,NETUPITANT,4,Small molecule,2014
CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,CHEMBL206815,APRATASTAT,2,Small molecule,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CHEMBL1405,ESTRONE,4,Small molecule,1979
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,CHEMBL377300,BRIVANIB,3,Small molecule,
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,CHEMBL206025,LOXIGLUMIDE,2,Small molecule,
C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc(I)cc1,CHEMBL208375,IOPOFOSINE,2,Small molecule,
O=CN(O)CCCP(=O)(O)O,CHEMBL203125,FOSMIDOMYCIN,3,Small molecule,
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,CHEMBL205596,CHOLIC ACID,4,Small molecule,2013
CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CHEMBL206335,RAZAXABAN,2,Small molecule,
OC[C@H]1CNC[C@@H](O)[C@@H]1O,CHEMBL206468,AFEGOSTAT,2,Small molecule,
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,CHEMBL463763,TRIPTOLIDE,3,Small molecule,
Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,CHEMBL206031,BRECANAVIR,2,Small molecule,
COCCCC/C(=N\\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\\C(=O)O,CHEMBL1409,FLUVOXAMINE MALEATE,4,Small molecule,1994
O=C(O)c1cccc(-c2cccc(NCCNC[C@H](O)c3cccc(Cl)c3)c2)c1,CHEMBL208427,SOLABEGRON,2,Small molecule,
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CHEMBL1410,NONOXYNOL 9,4,Small molecule,1982
[11CH3]Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,CHEMBL207456,PITTSBURGH COMPOUND B,2,Small molecule,
NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1,CHEMBL207197,OLCEGEPANT,2,Small molecule,
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,CHEMBL427216,GLICLAZIDE,4,Small molecule,
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,CHEMBL209821,NALUZOTAN,3,Small molecule,
C[C@@H]1C(=O)C[C@H]2C[C@@H]1OO[C@@]2(C)/C=C\\c1ccc(C(F)(F)F)cc1C(F)(F)F,CHEMBL380230,ARTEFLENE,2,Small molecule,
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL207538,BREXANOLONE,4,Small molecule,2019
O=C(Nc1ccccc1Br)N[C@@H]1CCN(c2ccc(C(F)(F)F)cn2)C1,CHEMBL207433,SB-705498,2,Small molecule,
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL210952,ELTANOLONE,2,Small molecule,
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CHEMBL441687,GLYCYRRHIZIN,2,Oligosaccharide,
Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,CHEMBL210651,APRICITABINE,3,Small molecule,
C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL1411,LISOFYLLINE,2,Small molecule,
CN[C@@H](C)[C@H](O)c1ccccc1,CHEMBL211456,EPHEDRINE,4,Small molecule,2016
N/C(=N\\C(=O)c1nc(Cl)c(N)nc1N)NCCCCc1ccc(OCC(O)CO)cc1,CHEMBL212432,552-02 FREE BASE,2,Small molecule,
C1CNCCN1,CHEMBL1412,PIPERAZINE,4,Small molecule,
Cc1cc(C2CCCCC2)n(O)c(=O)c1,CHEMBL1413,CICLOPIROX,4,Small molecule,1982
OB1OCc2cc(F)ccc21,CHEMBL443052,TAVABOROLE,4,Small molecule,2014
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF,CHEMBL378031,FLUOROFURANYLNORPROGESTERONE,2,Small molecule,
C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\\C=C(/C)C(=O)N2.Cl,CHEMBL377559,RETASPIMYCIN HYDROCHLORIDE,3,Small molecule,
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],CHEMBL211471,NEOSTIGMINE METHYLSULFATE,4,Small molecule,2013
CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,CHEMBL437526,PRALNACASAN,2,Small molecule,
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,CHEMBL378544,VINBLASTINE SULFATE,4,Small molecule,1965
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL213907,THIOCOLCHICOSIDE,3,Small molecule,
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,CHEMBL377353,SALAZOSULFAMIDE,2,Small molecule,
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,CHEMBL1419,SIBUTRAMINE,4,Small molecule,1997
FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cc1,CHEMBL214796,NGD-8243,2,Small molecule,
CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,CHEMBL436774,AR9281,2,Small molecule,
C[n+]1ccccc1C=NO,CHEMBL1420,PRALIDOXIME,4,Small molecule,1964
CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,CHEMBL214920,TIOCARLIDE,2,Small molecule,
O=c1[nH]cnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,CHEMBL218291,FORODESINE,4,Small molecule,2017
Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CCC[C@@H]32)cc1,CHEMBL278703,ERTEBEREL,2,Small molecule,
CCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](OP(=O)(O)O)[C@@H]1O,CHEMBL374223,DEFOSLIMOD,2,Small molecule,
C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,CHEMBL215303,GARENOXACIN,4,Small molecule,2007
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,CHEMBL218394,BOCEPREVIR,4,Small molecule,2011
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL385517,SAXAGLIPTIN ANHYDROUS,4,Small molecule,2009
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,CHEMBL384304,RG-547,2,Small molecule,
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,CHEMBL217092,SARACATINIB,3,Small molecule,
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CHEMBL1421,DASATINIB ANHYDROUS,4,Small molecule,2006
COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,CHEMBL426161,AZM-475271,2,Small molecule,
CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc2n(CCC)c1=O,CHEMBL414157,TONAPOFYLLINE,3,Small molecule,
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,DEFOSBARASERTIB,2,Small molecule,
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,CHEMBL415049,BARASERTIB,3,Small molecule,
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL1422,SITAGLIPTIN,4,Small molecule,2006
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL1423,PIMOZIDE,4,Small molecule,1984
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CHEMBL386630,TESTOSTERONE,4,Small molecule,1972
Nc1nc2[nH]cnc2c(=O)[nH]1,CHEMBL219568,GUANINE,3,Small molecule,
Sc1ncnc2nc[nH]c12,CHEMBL1425,MERCAPTOPURINE ANHYDROUS,4,Small molecule,1953
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CHEMBL219916,DOMPERIDONE,4,Small molecule,
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CHEMBL181,DIAZOXIDE,4,Small molecule,1973
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,CHEMBL216981,NAVARIXIN ANHYDROUS,2,Small molecule,
C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,CHEMBL220360,TARANABANT,3,Small molecule,
CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,CHEMBL373496,GRAMICIDIN S,2,Protein,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\\C=C\\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CHEMBL374478,RIFAMPIN,4,Small molecule,1971
C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CHEMBL218650,DELAMANID,4,Small molecule,2014
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CHEMBL1428,NIMODIPINE,4,Small molecule,1988
CC(/C=N/NC(=N)N)=N\\NC(=N)N,CHEMBL216913,MITOGUAZONE,3,Small molecule,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL384467,DEXAMETHASONE,4,Small molecule,1958
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CHEMBL182,GANCICLOVIR,4,Small molecule,1989
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,CHEMBL184,ACYCLOVIR,4,Small molecule,1982
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,CHEMBL219376,OXYCINCHOPHEN,2,Small molecule,
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,CHEMBL217899,TOFIMILAST,2,Small molecule,
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,CHEMBL374731,TELBIVUDINE,4,Small molecule,2006
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CHEMBL218490,DORZOLAMIDE,4,Small molecule,1994
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CHEMBL220491,BRINZOLAMIDE,4,Small molecule,1998
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,CHEMBL220492,TOPIRAMATE,4,Small molecule,1996
Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)[C@@H](N)CCC[N+](C)(C)C)CC5)CCOCC4)c3Cl)c2n1,CHEMBL218427,FASITIBANT,2,Small molecule,
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O,CHEMBL373569,ELEDOISIN,2,Protein,
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,CHEMBL219586,GW590735,2,Small molecule,
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,CHEMBL373742,VASOPRESSIN,4,Protein,2014
N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,CHEMBL1429,DESMOPRESSIN,4,Protein,1978
Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1,CHEMBL221692,ADOPRAZINE,2,Small molecule,
Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,CHEMBL220808,SARIZOTAN,3,Small molecule,
O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,CHEMBL218166,BIFEPRUNOX,3,Small molecule,
CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,CHEMBL426559,LAROPIPRANT,4,Small molecule,
O=C(/C=C(\\O)c1nc[nH]n1)c1ccc(Cc2ccc(F)cc2)o1,CHEMBL218227,S-1360,2,Small molecule,
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CHEMBL221959,TOFACITINIB,4,Small molecule,2012
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],CHEMBL221753,BENZETHONIUM CHLORIDE,2,Small molecule,
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL376756,KISSPEPTIN-10,3,Protein,
O=c1[nH]cc(F)c(=O)[nH]1,CHEMBL185,FLUOROURACIL,4,Small molecule,1962
CC(C)(S)[C@@H](N)C(=O)O,CHEMBL1430,PENICILLAMINE,4,Small molecule,1970
