canonical_smiles,molecule_chembl_id,pref_name,max_phase,molecule_type,first_approval
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CHEMBL101,PHENYLBUTAZONE,4,Small molecule,1980
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL529,AZITHROMYCIN,4,Small molecule,1991
CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,CHEMBL530,AMDINOCILLIN,4,Small molecule,1984
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL531,PERGOLIDE,4,Small molecule,1988
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL532,ERYTHROMYCIN,4,Small molecule,1964
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CHEMBL533,IBUTILIDE,4,Small molecule,1995
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,PROGESTERONE,4,Small molecule,1976
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,CHEMBL534,KETOTIFEN,4,Small molecule,1999
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535,SUNITINIB,4,Small molecule,2006
Oc1ccc(O)cc1,CHEMBL537,HYDROQUINONE,4,Small molecule,2002
CC(=O)O,CHEMBL539,ACETIC ACID,4,Small molecule,1982
Oc1ccccc1,CHEMBL14060,PHENOL,4,Small molecule,
COc1ccc(O)cc1,CHEMBL544,MEQUINOL,4,Small molecule,1999
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,CLOTRIMAZOLE,4,Small molecule,1975
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,CHEMBL105,MITOMYCIN,4,Small molecule,1981
CCO,CHEMBL545,ALCOHOL,4,Small molecule,1982
C=CCOc1ccccc1OCC(O)CNC(C)C,CHEMBL546,OXPRENOLOL,4,Small molecule,1983
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL106,FLUCONAZOLE,4,Small molecule,1990
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\\C(=O)O)C(C)(C)CCC1,CHEMBL547,ISOTRETINOIN,4,Small molecule,1982
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,CHEMBL14376,ILOPERIDONE,4,Small molecule,2009
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\\CCCC(=O)O,CHEMBL548,DINOPROSTONE,4,Small molecule,1977
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,CHEMBL278020,NEOSTIGMINE,4,Small molecule,2013
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,CHEMBL14370,REBOXETINE,4,Small molecule,1997
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CHEMBL549,CITALOPRAM,4,Small molecule,1998
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,CHEMBL550,PILOCARPINE,4,Small molecule,1974
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,COLCHICINE,4,Small molecule,1961
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,ERLOTINIB,4,Small molecule,2004
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,LAPATINIB,4,Small molecule,2007
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,CHEMBL15023,TRIFLUPERIDOL,4,Small molecule,
NC(=O)N1c2ccccc2C=Cc2ccccc21,CHEMBL108,CARBAMAZEPINE,4,Small molecule,1968
CCCC(CCC)C(=O)O,CHEMBL109,VALPROIC ACID,4,Small molecule,1978
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,CHEMBL277100,TEMAFLOXACIN,4,Small molecule,1992
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,CHEMBL110,BENZNIDAZOLE,4,Small molecule,2017
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,CHEMBL556,DEFEROXAMINE,4,Small molecule,1968
Cc1cccc(C)c1OCC(C)N,CHEMBL558,MEXILETINE,4,Small molecule,1985
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,CHEMBL559,DEXTROTHYROXINE,4,Small molecule,1967
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,CHEMBL111,RIMONABANT,4,Small molecule,2006
CN1Cc2c(N)cccc2C(c2ccccc2)C1,CHEMBL273575,NOMIFENSINE,4,Small molecule,1984
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,CHEMBL561,LOMEFLOXACIN,4,Small molecule,1992
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CHEMBL562,GRISEOFULVIN,4,Small molecule,1962
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CHEMBL563,FLURBIPROFEN,4,Small molecule,1986
CN(C)CCCN1c2ccccc2Sc2ccccc21,CHEMBL564,PROMAZINE,4,Small molecule,1956
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,CHEMBL565,CLOFIBRATE,4,Small molecule,1967
CC(=O)Nc1ccc(O)cc1,CHEMBL112,ACETAMINOPHEN,4,Small molecule,1968
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL113,CAFFEINE,4,Small molecule,1948
CCOc1ccc(NC(C)=O)cc1,CHEMBL16073,PHENACETIN,4,Small molecule,
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL567,PERPHENAZINE,4,Small molecule,1957
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,CHEMBL568,OXAZEPAM,4,Small molecule,1965
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\\c1ccc([S+](C)[O-])cc1,CHEMBL15770,SULINDAC,4,Small molecule,1978
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,CHEMBL15677,FENCLOFENAC,4,Small molecule,1978
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,CHEMBL276520,INDALPINE,4,Small molecule,
CCN(CC)CCOC(=O)c1ccc(N)cc1,CHEMBL569,PROCAINE,4,Small molecule,1954
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,CHEMBL570,TRIFLUPROMAZINE,4,Small molecule,1957
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CHEMBL571,KETOPROFEN,4,Small molecule,1986
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,CHEMBL572,NITROFURANTOIN,4,Small molecule,1953
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,CHEMBL15870,INDOPROFEN,4,Small molecule,1979
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CHEMBL15891,LINDANE,4,Small molecule,1974
O=C(O)c1cccnc1,CHEMBL573,NIACIN,4,Small molecule,1982
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL575,METHICILLIN,4,Small molecule,1982
CC(Cl)(Cl)Cl,CHEMBL16080,TRICHLOROETHANE,4,Small molecule,
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL577,ENALAPRILAT ANHYDROUS,4,Small molecule,1988
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL578,ENALAPRIL,4,Small molecule,1985
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,CHEMBL580,LORAZEPAM,4,Small molecule,1977
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,CHEMBL277062,BROMAZEPAM,4,Small molecule,
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,CHEMBL277535,BIFONAZOLE,4,Small molecule,
CC(C)O,CHEMBL582,ISOPROPYL ALCOHOL,4,Small molecule,2000
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,CHEMBL583,GREPAFLOXACIN,4,Small molecule,1997
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,CHEMBL114,SAQUINAVIR,4,Small molecule,1995
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CHEMBL115,INDINAVIR ANHYDROUS,4,Small molecule,1996
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CHEMBL584,NELFINAVIR,4,Small molecule,1997
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CHEMBL116,AMPRENAVIR,4,Small molecule,1999
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,CHEMBL585,TRIAMTERENE,4,Small molecule,1964
CC(C)NCC(O)c1ccc2ccccc2c1,CHEMBL16476,PRONETALOL,4,Small molecule,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL118,CELECOXIB,4,Small molecule,1998
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CHEMBL119,TRIMETREXATE,4,Small molecule,1993
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,CHEMBL588,FENOLDOPAM,4,Small molecule,1997
CCCN(CCC)CCc1cccc2c1CC(=O)N2,CHEMBL589,ROPINIROLE,4,Small molecule,1997
CC1=CC(=O)c2ccccc2C1=O,CHEMBL590,MENADIONE,4,Small molecule,1982
C#CC(O)(/C=C/Cl)CC,CHEMBL591,ETHCHLORVYNOL,4,Small molecule,1961
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL17157,TERFENADINE,4,Small molecule,1985
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CHEMBL592,LEVORPHANOL,4,Small molecule,1991
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,CHEMBL593,DELAVIRDINE,4,Small molecule,1997
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,CHEMBL594,EMEDASTINE,4,Small molecule,1997
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CHEMBL595,PIOGLITAZONE,4,Small molecule,1999
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CHEMBL596,FENTANYL,4,Small molecule,1968
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CHEMBL121,ROSIGLITAZONE,4,Small molecule,1999
CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O.[Cl-],CHEMBL17879,MARALIXIBAT CHLORIDE,4,Small molecule,2021
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,CHEMBL17860,LOFEXIDINE,4,Small molecule,2018
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,CHEMBL597,PHENTOLAMINE,4,Small molecule,1952
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,CHEMBL18442,PLERIXAFOR,4,Small molecule,2008
Cc1cccc(N2CC(CO)OC2=O)c1,CHEMBL18116,TOLOXATONE,4,Small molecule,1984
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CHEMBL599,MELOXICAM,4,Small molecule,2000
CC(=O)N[C@@H](CS)C(=O)O,CHEMBL600,ACETYLCYSTEINE,4,Small molecule,1963
NCC(=O)CCC(=O)O,CHEMBL601,AMINOLEVULINIC ACID,4,Small molecule,1999
NCCS,CHEMBL602,CYSTEAMINE,4,Small molecule,1994
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CHEMBL19019,NALTREXONE,4,Small molecule,1984
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,CHEMBL603,ZAFIRLUKAST,4,Small molecule,1996
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CHEMBL276568,"CEFPROZIL ANHYDROUS, (E)-",4,Small molecule,1991
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL122,ROFECOXIB,4,Small molecule,1999
COc1nc(C)nc(Cl)c1NC1=NCCN1,CHEMBL19236,MOXONIDINE,4,Small molecule,1991
CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,4,Small molecule,1950
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,CHEMBL606,MISOPROSTOL,4,Small molecule,1988
CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,CHEMBL278623,MACIMORELIN,4,Small molecule,2017
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL607,MEPERIDINE,4,Small molecule,1942
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,CHEMBL282052,METHAQUALONE,4,Small molecule,
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL608,PROBUCOL,4,Small molecule,1977
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CHEMBL19299,LOXOPROFEN,4,Small molecule,
NCCNCCNCCN,CHEMBL609,TRIENTINE,4,Small molecule,1985
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,CHEMBL19490,ZOMEPIRAC,4,Small molecule,1980
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,CHEMBL611,TERAZOSIN,4,Small molecule,1987
C[C@@H](N)Cc1ccccc1,CHEMBL19393,LEVAMFETAMINE,4,Small molecule,
C[C@H](N)Cc1ccccc1,CHEMBL612,DEXTROAMPHETAMINE,4,Small molecule,1955
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,CHEMBL282724,SITAXENTAN,4,Small molecule,2006
NC(=O)c1cnccn1,CHEMBL614,PYRAZINAMIDE,4,Small molecule,1971
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,CHEMBL19449,IBUDILAST,4,Small molecule,1989
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,CHEMBL282042,SAQUINAVIR MESYLATE,4,Small molecule,1995
O=c1[nH]c(=O)n(C2CCCO2)cc1F,CHEMBL20883,TEGAFUR,4,Small molecule,
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL615,PENICILLIN V,4,Small molecule,1958
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CHEMBL617,CEPHALOTHIN,4,Small molecule,1974
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CHEMBL125,MILTEFOSINE,4,Small molecule,2014
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CHEMBL126,LINEZOLID,4,Small molecule,2000
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,CHEMBL620,CLIDINIUM,4,Small molecule,1982
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,CHEMBL127,MEROPENEM,4,Small molecule,1996
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,CHEMBL621,TRAZODONE,4,Small molecule,1981
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CHEMBL622,ETODOLAC,4,Small molecule,1991
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,CHEMBL21333,PRANLUKAST,4,Small molecule,1995
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,CHEMBL623,NEFAZODONE,4,Small molecule,1994
c1ccc2[nH]c(-c3cscn3)nc2c1,CHEMBL625,THIABENDAZOLE,4,Small molecule,1967
CCCCCCOc1nsnc1C1=CCCN(C)C1,CHEMBL21536,XANOMELINE,4,Small molecule,2024
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,CHEMBL626,NAFTIFINE,4,Small molecule,1988
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,CHEMBL22097,LORMETAZEPAM,4,Small molecule,
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL628,PENTOXIFYLLINE,4,Small molecule,1984
CN(C)CCC=C1c2ccccc2CCc2ccccc21,CHEMBL629,AMITRIPTYLINE,4,Small molecule,1961
O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,CHEMBL21869,DIBROMSALAN,4,Small molecule,
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,CHEMBL24944,TRIBROMSALAN,4,Small molecule,
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CHEMBL128,SUMATRIPTAN,4,Small molecule,1992
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CHEMBL631,PROPAFENONE,4,Small molecule,1989
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL632,BETAMETHASONE,4,Small molecule,1961
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHEMBL633,AMIODARONE,4,Small molecule,1985
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CHEMBL634,ALFENTANIL,4,Small molecule,1986
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL635,PREDNISONE,4,Small molecule,1955
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,RIVASTIGMINE,4,Small molecule,1998
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CHEMBL637,VENLAFAXINE,4,Small molecule,1993
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,CHEMBL129,ZIDOVUDINE,4,Small molecule,1987
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL638,VORICONAZOLE,4,Small molecule,2002
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CHEMBL639,AZELASTINE,4,Small molecule,1996
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL130,CHLORAMPHENICOL,4,Small molecule,1950
CCN(CC)CCNC(=O)c1ccc(N)cc1,CHEMBL640,PROCAINAMIDE,4,Small molecule,1950
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,CHEMBL641,ATOMOXETINE,4,Small molecule,2002
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,CHEMBL642,ACEBUTOLOL,4,Small molecule,1984
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CHEMBL643,PROMETHAZINE,4,Small molecule,1951
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL131,PREDNISOLONE,4,Small molecule,1955
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,CHEMBL644,TRIMIPRAMINE,4,Small molecule,1979
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,CHEMBL645,BISOPROLOL,4,Small molecule,1992
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,CHEMBL646,TRIAZOLAM,4,Small molecule,1978
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,CHEMBL647,APRACLONIDINE,4,Small molecule,1987
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL648,CYCLIZINE,4,Small molecule,1982
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,CHEMBL434394,NEBIVOLOL,4,Small molecule,2007
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,CHEMBL650,METHYLPREDNISOLONE,4,Small molecule,1957
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CHEMBL651,METHADONE,4,Small molecule,1947
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,CHEMBL652,FLECAINIDE,4,Small molecule,1985
Clc1cccc(Cl)c1NC1=NCCN1,CHEMBL134,CLONIDINE,4,Small molecule,1974
CN1CCN2c3ncccc3Cc3ccccc3C2C1,CHEMBL654,MIRTAZAPINE,4,Small molecule,1996
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,CHEMBL655,MIDAZOLAM,4,Small molecule,1985
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,CHEMBL22242,REMOXIPRIDE,4,Small molecule,1990
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,CHEMBL656,OXYCODONE,4,Small molecule,1950
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL135,ESTRADIOL,4,Small molecule,1975
CN(C)CCOC(c1ccccc1)c1ccccc1,CHEMBL657,DIPHENHYDRAMINE,4,Small molecule,1946
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CHEMBL658,SUFENTANIL,4,Small molecule,1984
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,GALANTAMINE,4,Small molecule,2001
NC12CC3CC(CC(C3)C1)C2,CHEMBL660,AMANTADINE,4,Small molecule,1968
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,CHEMBL661,ALPRAZOLAM,4,Small molecule,1981
CNCCCC12CCC(c3ccccc31)c1ccccc12,CHEMBL21731,MAPROTILINE,4,Small molecule,1980
O=C(O)P(=O)(O)O,CHEMBL666,FOSCARNET,4,Small molecule,1991
CC(=O)OCC[N+](C)(C)C,CHEMBL667,ACETYLCHOLINE,4,Small molecule,1973
Cc1ncc([N+](=O)[O-])n1CCO,CHEMBL137,METRONIDAZOLE,4,Small molecule,1963
CNCCCC1c2ccccc2C=Cc2ccccc21,CHEMBL668,PROTRIPTYLINE,4,Small molecule,1967
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,CHEMBL669,CYCLOBENZAPRINE,4,Small molecule,1977
S=P(N1CC1)(N1CC1)N1CC1,CHEMBL671,THIOTEPA,4,Small molecule,1959
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,CHEMBL672,FENOFIBRATE,4,Small molecule,1993
C#CCN(C)Cc1ccccc1,CHEMBL673,PARGYLINE,4,Small molecule,1982
N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,CHEMBL25105,HEXAMIDINE,4,Small molecule,
NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+],CHEMBL675,ALENDRONATE SODIUM,4,Small molecule,1995
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,CHEMBL677,LEVONORDEFRIN,4,Small molecule,1960
CNC[C@H](O)c1ccc(O)c(O)c1,CHEMBL679,EPINEPHRINE,4,Small molecule,1965
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,CHEMBL680,CEFACLOR ANHYDROUS,4,Small molecule,1979
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,CHEMBL681,ETOMIDATE,4,Small molecule,1982
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CHEMBL682,AMODIAQUINE,4,Small molecule,1982
CCN(CC)C(=O)N1CCN(C)CC1,CHEMBL684,DIETHYLCARBAMAZINE,4,Small molecule,1950
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,CHEMBL685,MEBENDAZOLE,4,Small molecule,1974
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CHEMBL139,DICLOFENAC,4,Small molecule,1988
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CHEMBL686,MEFENAMIC ACID,4,Small molecule,1967
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL688,FENTANYL CITRATE,4,Small molecule,1968
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEMBL689,MANNITOL,4,Small molecule,1982
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],CHEMBL690,PRAVASTATIN SODIUM,4,Small molecule,1991
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,CHEMBL24072,PRENYLAMINE,4,Small molecule,
